psd_name,psd_width,psd_heigth,country,banner_type,group_name,group_order,layer_name,layer_kind,layer_order,layer_top,layer_left,layer_width,layer_height
mx_medios_alojamientos-nacionales_300x600_prod.psd,300,600,MX,MEDIOS,interfaz,0,logo_despegar,LayerKind.NORMAL,652,42,32,198,55
mx_medios_alojamientos-nacionales_300x600_prod.psd,300,600,MX,MEDIOS,interfaz,0,icono1,LayerKind.NORMAL,653,140,32,32,24
mx_medios_alojamientos-nacionales_300x600_prod.psd,300,600,MX,MEDIOS,interfaz,0,texto1,LayerKind.NORMAL,654,179,32,132,42
mx_medios_alojamientos-nacionales_300x600_prod.psd,300,600,MX,MEDIOS,interfaz,0,texto2,LayerKind.NORMAL,655,246,31,130,120
mx_medios_alojamientos-nacionales_300x600_prod.psd,300,600,MX,MEDIOS,interfaz,0,texto3,LayerKind.NORMAL,656,391,33,153,55
mx_medios_alojamientos-nacionales_300x600_prod.psd,300,600,MX,MEDIOS,interfaz,0,cta,LayerKind.NORMAL,657,496,30,125,45
mx_medios_alojamientos-nacionales_300x600_prod.psd,300,600,MX,MEDIOS,interfaz,0,legal,LayerKind.NORMAL,658,569,33,209,15
mx_medios_alojamientos-nacionales_300x600_prod.psd,300,600,MX,MEDIOS,interfaz,0,background,LayerKind.NORMAL,659,0,0,300,600
